"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YOR039W_sn1542" 0.68725 -0.51855 0.20595 0.4982 -0.11165 0.7085 0.2399 0.9464 0.9375 -0.80075 -0.5689 -0.14775 -0.3532 0.39685 0.83955 -0.1549 0.3808 -0.7643 -0.987 -0.6644 -0.14135 0.36195 -0.6118 -0.12645 -0.88295 -0.073 -0.9607 0.82375 0.78935 0.47295 0.89015 -0.69225 0.2243 -0.3443 0.30445 0.48255 -0.88035 0.86215 -0.22875 -0.88015 -0.7152 0.29105 -0.94645 0.52815 0.8456 0.97335 0.30345 0.91925 -0.79255 -0.1597 0.417 0.6818 -0.63965 0.9214 -0.3098 0.6928 0.4324 0.86015 0.43405 -0.0328999999999999 -0.40305 -0.2902 -0.44325 -0.4129 -0.06265 -0.2785 -0.6446 -0.17515 0.2842 -0.4989 -0.37 -0.62115 -0.6194 -0.8241 -0.6193 -0.80125 -0.193 0.7321 0.41125 0.41815 -0.33235 0.6598 -0.943 -0.6189 -0.0458999999999999 -0.1234 -0.51485 -0.2283 -0.2913 -0.0895499999999999 0.30395 0.16905 -0.48235 -0.0913499999999999 0.92795 0.97775 0.0766 -0.86575 0.2498 -0.92835 -0.5948 -0.816 -0.09705 0.36125 -0.4422 -0.41135 0.0481 0.37335 -0.3691 -0.4172 0.34125 -0.38055 0.0715000000000001 -0.05275 0.5888 0.0264500000000001 0.66235 -0.0458499999999999 -0.01315 0.9187 0.03725 -0.44965 0.91295 -0.71495 0.3052 -0.97055 -0.06975 -0.24755 0.5338 -0.166 -0.5515 0.2921 -0.76615 -0.19095 -0.68965 0.1481 -0.0786 -0.7273 -0.74505 -0.614 0.0523 -0.5582 -0.52105 0.632 -0.44085 0.0983000000000001 0.79095 -0.56195 0.8537 0.18735 0.65285 0.82095 0.3792 -0.1823 0.5259 -0.2124 0.55005 -0.56505 -0.37965 0.5803 0.63735 -0.999 -0.5205 -0.3709 -0.33865 -0.9988 -0.4094 -0.1847 -0.2645 0.819 0.11235 0.8818 -0.466 0.6935 -0.6451 0.16475 0.8824 -0.9398 -0.2593 -0.46795 0.83605 -0.45075 -0.64885 -0.60765 0.53265 -0.4748 0.23915 0.95735 0.95545 0.83105 0.94805 -0.95735 0.9317 0.6093 -0.50565 -0.9425 0.2846 0.0644500000000001 0.0491000000000001 -0.08185
"YGL019W_sn1541" 0.1892 0.87625 0.5409 0.9483 0.80055 -0.73765 0.98815 0.7009 0.52275 -0.0902999999999999 -0.65625 -0.205 0.00144999999999995 -0.60295 0.0946500000000001 0.94135 -0.4395 0.6924 -0.51935 0.68185 0.5507 0.5012 0.7588 -0.28475 -0.3275 -0.68155 0.56015 0.92485 0.6278 -0.5007 -0.9582 0.67455 -0.6369 0.5615 0.66645 -0.91685 0.21475 -0.92845 0.9489 0.6785 0.0445 0.07755 -0.0539499999999999 0.48795 0.87515 -0.68205 -0.3991 -0.01655 -0.40395 0.89915 0.1492 0.25055 -0.7773 0.14725 0.48475 -0.91405 -0.24375 0.66975 0.5722 0.979 -0.222 -0.89755 0.15135 -0.0213 -0.52115 -0.6586 -0.45875 0.1148 -0.54795 0.57175 0.5806 -0.37945 0.4338 0.9383 0.6398 0.50375 -0.2074 0.2422 0.9284 0.88705 0.1198 0.14905 -0.5086 0.2167 -0.12905 -0.66725 -0.93655 -0.70375 -0.44575 -0.1279 -0.99265 0.07325 -0.47675 -0.83205 0.4639 -0.9142 -0.0917 -0.8251 0.12735 0.37285 -0.48385 0.7386 0.8534 -0.5639 -0.3233 0.13875 0.61935 0.65295 0.35785 -0.06775 0.16975 0.8425 -0.07755 0.47245 -0.6218 0.2697 0.3963 -0.5773 0.679 0.36095 0.3253 0.93475 0.8424 0.68325 0.35145 0.47865 -0.34365 -0.89105 -0.8217 -0.5169 0.29615 -0.4108 0.5344 0.52755 -0.28775 -0.9848 -0.46125 0.70615 -0.37905 0.0281 0.23515 -0.121 0.2039 0.43395 0.13575 0.7948 -0.6142 0.10625 -0.75555 0.664 -0.98035 -0.96205 0.487 -0.0783499999999999 0.7934 -0.9014 -0.20585 -0.0501999999999999 0.3342 -0.6271 0.54525 0.484 -0.08365 -0.7092 -0.86 -0.57215 -0.95275 0.84195 -0.72435 0.70375 0.93715 -0.36375 -0.46775 -0.21125 -0.22475 -0.2531 0.6562 0.70915 -0.5709 -0.0619999999999999 0.4808 0.1461 0.3843 0.3199 -0.5824 -0.4212 -0.88815 -0.47795 -0.50585 0.26555 -0.90515 0.8378 -0.09185 -0.08365 0.71625 -0.53325 0.61875 -0.4758 0.23715 0.14495
"YHL020C_sn1938" -0.99555 -0.6043 -0.6628 0.62965 0.4288 -0.91885 0.26545 -0.00144999999999995 -0.23765 -0.33965 0.6347 -0.7101 0.3183 0.8808 0.2063 0.95215 -0.97075 0.73405 0.3508 -0.71515 -0.2603 0.0105 0.0101500000000001 -0.96725 -0.0418999999999999 0.2995 0.2235 0.3533 0.29205 0.0952500000000001 -0.98955 -0.34325 0.1938 0.3653 0.4357 0.6493 -0.82495 0.89605 -0.0119499999999999 0.16775 -0.8328 -0.29805 0.27845 0.80625 0.6636 -0.3662 -0.4582 0.61715 -0.7297 0.4945 -0.98385 0.08325 0.0260500000000001 -0.6619 0.07575 -0.1312 0.9538 -0.70335 0.6419 0.90395 -0.68835 -0.96935 -0.4886 -0.41895 0.75365 0.5469 0.47045 -0.11935 -0.8595 0.2778 -0.50015 0.14985 -0.0871 -0.7965 0.3021 -0.3384 -0.4487 -0.70265 0.23955 0.9437 0.2988 0.5459 0.94565 0.0468500000000001 -0.82865 0.83715 0.65035 -0.0539499999999999 -0.5976 -0.2551 0.85705 0.07735 0.4042 0.4787 -0.68705 0.13295 -0.94205 -0.3005 -0.513 0.2765 -0.79305 0.9164 0.0383 0.6321 0.8382 -0.0613499999999999 -0.69105 0.33615 -0.6843 0.121 0.55795 0.7476 0.0541500000000001 -0.5194 -0.2371 -0.7693 0.8196 -0.57315 -0.0126499999999999 -0.2525 0.3428 0.444 -0.91015 0.0523500000000001 -0.81455 -0.53985 -0.1138 -0.89125 0.88915 0.0163500000000001 0.74585 0.4384 0.2783 0.8713 -0.7714 0.0593000000000001 0.71705 0.9478 0.63385 -0.13445 0.44045 0.787 -0.20795 -0.7178 -0.1195 0.5751 0.47385 -0.52335 -0.5444 0.4454 0.0945500000000001 0.10475 0.6244 -0.7995 -0.6949 0.0907 0.37415 -0.0105999999999999 0.94455 0.5124 -0.9927 0.26255 0.07965 -0.29565 -0.3617 0.60765 -0.7712 -0.01615 -0.31245 -0.0892999999999999 0.81435 -0.4453 -0.6282 -0.72465 0.4107 -0.0158999999999999 -0.41925 0.10115 -0.63455 -0.7276 -0.3301 0.10075 -0.7803 0.5186 0.1323 -0.87025 0.4578 -0.81625 0.40995 -0.5264 -0.7882 0.759 -0.2222 0.0168000000000001 0.71885 0.5204 0.5941 0.7602 -0.86625 -0.28775
"YBR019C_sn2838" -0.086 -0.7689 0.79355 0.10235 0.7357 0.6279 -0.409 0.2235 0.4468 -0.7556 0.58175 -0.6551 0.6981 -0.01535 -0.45445 -0.65955 -0.2269 -0.39465 0.8075 -0.0599999999999999 -0.6332 -0.83925 0.67515 -0.22315 -0.0304 0.10315 0.63065 -0.82945 0.0746500000000001 -0.9283 0.8306 -0.7946 -0.23855 -0.0693499999999999 -0.41355 0.27585 -0.8024 0.4551 0.5317 0.3109 -0.28295 0.76325 0.04305 0.25245 -0.12465 -0.26265 0.0523500000000001 0.7642 -0.24745 -0.4867 -0.4587 -0.4816 -0.97455 0.597 0.67485 -0.1778 -0.0683999999999999 0.633 -0.52295 0.59855 -0.2795 -0.83625 -0.80185 0.2114 -0.0921 0.1877 -0.32755 -0.27775 0.2565 0.5865 -0.7903 -0.4365 -0.28755 0.15815 0.99755 -0.1497 -0.1238 0.0770999999999999 0.38855 -0.32445 0.5675 0.59885 0.0839000000000001 0.18425 -0.54905 -0.1383 -0.77055 -0.2978 -0.0337 0.6077 0.54215 0.83625 -0.55635 0.2037 -0.5838 -0.8093 -0.68965 0.0575000000000001 -0.4442 -0.0248999999999999 -0.11745 0.6847 -0.24735 0.66745 -0.672 0.1363 -0.9206 0.71035 0.69225 0.3669 -0.21225 0.64795 -0.2788 -0.3783 0.85 0.0767 0.9398 0.24835 0.8285 0.8239 -0.000349999999999961 -0.70395 0.8667 0.8095 0.96035 -0.15315 0.1433 0.37745 0.21935 0.12355 -0.56235 -0.5223 0.996 0.98945 0.5273 0.65355 0.34895 -0.51725 -0.41195 0.47125 -0.88575 0.2482 -0.31775 -0.43565 -0.20175 0.27635 -0.0433 -0.2805 0.1077 0.19145 0.3451 -0.8074 -0.7175 -0.247 0.41885 0.416 0.0513000000000001 -0.83215 -0.922 0.1074 -0.29565 0.9039 0.96945 -0.0967 -0.9643 0.54795 0.3694 0.22525 0.38845 0.39155 -0.37755 0.80115 0.8333 -0.4511 -0.28015 0.40445 -0.79285 -0.04645 -0.7975 0.3923 0.8881 0.0398499999999999 0.3465 0.8538 -0.5231 0.6664 -0.90215 0.53065 0.316 -0.88095 -0.9406 0.96255 -0.5768 0.55 -0.7561 0.70115 -0.2095 0.7645 0.35615 0.3497
"YDL229W_sn3929" 0.34235 -0.52645 0.3752 0.8818 -0.1189 0.0192000000000001 -0.65895 0.87955 -0.122 -0.14875 -0.2385 0.20585 0.7888 0.82405 -0.01845 0.3597 -0.68055 -0.3563 0.35555 -0.28175 -0.7353 -0.1252 0.60295 0.1223 0.8903 -0.75495 -0.00754999999999995 0.9722 -0.1856 0.16115 0.5265 -0.3667 0.19485 -0.4831 -0.40185 0.3984 0.6201 0.7156 -0.72915 0.4624 -0.0773999999999999 -0.5576 -0.0496 -0.99005 -0.78775 0.86295 0.701 0.0927500000000001 -0.77415 0.78735 -0.8977 0.78235 0.13535 -0.42445 -0.79875 0.1963 -0.90205 -0.86805 -0.3654 0.61595 0.81435 0.23885 0.06565 -0.3546 -0.94285 0.42655 0.92325 -0.14585 0.7066 0.73935 0.0184500000000001 -0.47695 0.2242 -0.93225 -0.76425 0.9853 -0.96305 0.41695 -0.59535 0.2414 0.52215 0.94015 -0.2856 -0.87785 0.9135 -0.87435 -0.90125 0.5837 -0.0653999999999999 0.72485 -0.9859 0.71235 0.0589999999999999 -0.94585 0.606 -0.97245 0.8333 0.72755 -0.2984 -0.45065 -0.46965 -0.6927 -0.00144999999999995 -0.0491499999999999 -0.56285 -0.2809 -0.4867 0.34135 0.4225 -0.70715 0.58955 0.7537 -0.23185 -0.3917 0.5578 0.5618 -0.9289 -0.4686 -0.15855 0.69655 -0.85635 -0.5678 -0.1948 -0.56075 0.65075 -0.60085 0.9285 -0.85735 -0.7679 -0.086 -0.7418 -0.0249499999999999 -0.82855 0.6497 -0.82365 0.2433 -0.54875 0.2427 -0.9522 -0.66845 -0.5902 -0.71515 0.32265 -0.11465 0.3558 -0.729 0.28625 0.6769 -0.27345 -0.28685 -0.5058 -0.5849 0.89325 -0.4063 -0.17695 0.5883 0.0409000000000002 -0.64745 -0.1249 -0.2359 -0.60225 0.6221 -0.21635 0.75835 -0.3207 0.86555 -0.4019 0.76965 -0.5577 0.62835 0.86235 0.12445 -0.3394 -0.6312 0.681 -0.72245 -0.0747 -0.906 0.16155 -0.6771 -0.2423 0.28425 -0.0984999999999999 -0.59505 -0.2185 0.68235 0.4591 -0.3285 0.4367 -0.2518 0.8676 -0.5356 0.2217 0.95835 -0.2121 0.4788 0.22615 0.5356 -0.61855 -0.3193
"YPR022C_sn3659" -0.5854 -0.5474 -0.4929 0.4558 -0.0224 -0.54035 -0.9057 0.30075 0.2396 -0.40265 0.46095 -0.78765 0.0189000000000001 0.7498 0.9204 -0.14765 0.63635 -0.389 -0.6423 0.35505 -0.47485 0.3375 -0.9686 -0.76375 0.0126500000000001 -0.36 0.05155 -0.74925 -0.66365 0.62855 -0.5875 0.22635 0.9907 -0.89005 -0.0573499999999999 0.45305 -0.0197499999999999 -0.6551 -0.18005 0.47655 0.2817 -0.17265 -0.7561 -0.0233 0.40245 -0.09095 -0.5481 0.21095 -0.3938 0.3512 0.3286 -0.26755 0.05165 0.8836 -0.4737 -0.683 0.61325 0.31705 0.68805 -0.79805 0.13345 0.2367 -0.5155 -0.43105 -0.84655 -0.4205 -0.2175 0.25545 -0.8119 0.5224 0.4228 0.85435 0.8619 0.2643 -0.62485 0.9856 -0.0968 0.16095 -0.42725 -0.94355 0.526 0.2177 -0.17885 -0.9964 -0.52625 0.9652 0.5284 0.9814 0.6614 -0.24435 -0.37545 0.27315 -0.1171 0.19425 0.9244 -0.9766 0.55815 -0.1783 0.59525 0.5838 0.2761 0.3577 -0.4023 0.53175 -0.8573 0.90635 -0.518 0.55305 0.56495 -0.0491499999999999 -0.2258 0.0403500000000001 0.8944 0.6795 -0.4703 -0.5028 0.24015 -0.14695 0.5759 -0.24925 0.9956 -0.0126999999999999 0.0232000000000001 0.11715 -0.31825 0.4064 -0.2059 -0.55 -0.3922 -0.8667 -0.1396 0.445 0.219 0.00730000000000008 -0.6172 -0.55465 -0.1251 0.08345 0.75035 0.17285 -0.33715 0.4108 -0.19865 0.3324 -0.7305 0.5118 0.89465 0.17195 0.43865 0.316 0.0417000000000001 -0.8675 -0.7697 -0.84105 0.70915 0.0692000000000002 0.2887 0.9018 0.24685 -0.96525 0.7504 0.8414 0.1111 -0.4268 0.68435 -0.231 0.0928500000000001 -0.9603 -0.79575 -0.5928 0.17705 -0.75895 0.5495 0.86235 0.57655 0.5638 -0.6268 0.5732 0.31045 0.743 0.7366 0.5262 0.4724 -0.69895 -0.8178 0.515 -0.20235 -0.88485 0.29205 0.78055 -0.3088 -0.4983 0.0182 -0.212 0.2309 -0.79435 -0.6821 0.76715 0.5839 -0.28855
"YEL038W_sn1117" 0.6936 0.78765 0.78685 -0.41665 0.16795 -0.2837 0.52345 -0.2912 0.30335 0.00839999999999996 0.04175 -0.37825 -0.825 0.89625 -0.7834 -0.2841 -0.23335 0.29805 -0.94105 0.30505 -0.76385 0.95325 0.4196 -0.528 -0.88475 -0.4082 -0.97035 0.69245 -0.79395 0.6006 0.78585 -0.0839 0.15205 -0.68685 -0.47615 0.4861 -0.00705 0.2889 -0.2426 -0.54135 0.309 -0.82735 0.6047 0.55255 -0.42425 -0.10385 0.171 -0.96105 -0.7591 -0.52345 0.34835 -0.0288499999999999 0.57575 0.202 -0.4701 0.33355 0.5455 0.3357 0.52775 -0.29715 -0.8394 -0.4422 -0.9671 0.327 0.36335 0.3275 -0.5011 0.0407999999999999 -0.18265 -0.48305 0.58835 0.44155 -0.7046 0.6493 -0.8225 0.0193000000000001 0.37505 0.8001 -0.1928 0.0557000000000001 0.7942 -0.56385 -0.7688 0.29695 -0.7624 0.78765 -0.21725 -0.4361 0.3355 0.024 0.74345 -0.75445 -0.4507 0.50315 -0.6895 -0.53155 -0.0690499999999999 0.0061500000000001 -0.79035 0.19745 0.8831 0.82995 -0.1301 -0.7396 0.56945 -0.00184999999999991 -0.1796 -0.9335 -0.13055 -0.9624 -0.23625 -0.0306999999999999 -0.5257 -0.29935 -0.69085 0.9229 0.2036 0.35025 -0.1198 -0.5706 -0.40125 -0.7087 0.92565 0.6385 0.3424 0.73505 -0.0245 -0.3469 0.50545 -0.83115 0.31815 0.75135 0.39345 0.17785 0.79845 -0.24135 -0.90305 0.8589 -0.37395 0.0335000000000001 -0.69495 -0.41095 0.69335 0.9956 -0.5167 -0.20355 0.84225 -0.323 0.74915 -0.40105 -0.78505 -0.2421 0.5804 -0.76405 -0.6981 0.40685 -0.7472 0.2768 0.1307 0.6469 0.51835 0.5838 0.2229 0.38675 0.1896 -0.8763 0.35205 0.89585 -0.791 -0.34775 0.67055 -0.45665 -0.04275 0.6399 -0.4401 0.78345 0.99865 0.9042 0.5392 -0.31185 0.50225 0.91235 0.0445 0.1739 -0.00279999999999991 0.7891 -0.9372 -0.61835 -0.2785 -0.4768 0.3491 -0.4092 0.4025 0.95545 -0.76025 -0.15035 0.6844 -0.4791 -0.5256 0.78625
"YOR306C_sn2243" 0.34475 -0.55175 0.1142 -0.811 0.2071 0.25525 0.40295 -0.8851 0.26155 0.0765 -0.19545 0.77595 0.34445 -0.2948 -0.5732 -0.34435 0.1281 0.8238 -0.37785 -0.54275 0.516 0.389 0.93055 -0.96645 0.283 -0.25155 0.25275 0.2283 -0.8546 0.5165 0.2615 0.7218 0.70795 0.5969 -0.96375 -0.2869 0.6298 -0.45825 -0.92675 0.19845 -0.7087 -0.22885 0.89155 -0.595 -0.5056 -0.74825 -0.91585 -0.2254 0.17935 -0.9695 -0.54875 -0.05555 -0.0216499999999999 -0.64685 0.12585 0.0748 0.11275 0.53805 0.16195 -0.09575 -0.8771 0.5619 -0.83025 0.68375 -0.73795 0.0623500000000001 0.0945500000000001 0.92235 0.52905 0.81615 -0.65095 -0.3304 0.8924 -0.4799 0.26455 0.63645 -0.27645 0.67225 -0.0264 0.50245 0.2354 -0.76165 0.89525 0.89635 -0.73245 0.393 -0.18785 0.0304 -0.747 0.0870500000000001 -0.0623999999999999 -0.29215 -0.8047 -0.7179 -0.9637 0.85815 0.3248 -0.4821 -0.2105 -0.0260499999999999 0.7221 0.65675 -0.83325 0.7745 -0.76035 -0.94785 0.43005 0.27715 -0.92855 -0.49345 -0.63085 -0.58535 -0.64565 0.04925 -0.84245 -0.64525 0.48075 -0.90275 0.23955 -0.5632 -0.10615 0.38175 0.9178 -0.84495 -0.62625 0.1861 -0.83105 -0.5648 -0.3685 -0.6852 0.6544 -0.59825 0.20545 0.87185 0.6668 0.3742 0.1219 0.2808 -0.04365 -0.67065 -0.87665 0.8416 0.29385 0.6481 -0.31325 -0.82395 -0.22435 -0.39305 -0.3511 -0.7973 0.46005 0.00655000000000006 0.68185 -0.69805 -0.34645 0.9608 -0.4058 -0.66305 0.12845 0.6863 -0.33225 -0.46515 -0.1316 -0.0688 -0.36765 -0.00154999999999994 -0.3398 0.4151 -0.9798 -0.22995 0.717 0.0496000000000001 -0.3917 -0.7588 0.11055 -0.13235 0.96075 -0.0893999999999999 -0.797 0.9481 -0.3515 -0.0276999999999999 -0.7113 -0.24635 0.5564 -0.4231 -0.44765 -0.07255 -0.86105 0.72155 -0.4164 0.27075 0.7603 0.76545 -0.2142 -0.24525 -0.6803 -0.93235 -0.24665 -0.24035
"YER089C_sn1341" 0.22475 0.0946500000000001 0.31415 -0.48965 0.8968 0.4291 -0.9821 -0.5887 0.34935 -0.92555 0.1133 0.63765 0.0599499999999999 -0.99955 -0.9107 -0.14205 -0.33925 -0.40155 -0.6542 -0.2453 -0.39865 -0.44965 -0.5185 0.3598 0.3145 -0.1243 -0.0442499999999999 0.01525 0.7836 -0.90955 0.7661 0.51405 -0.1163 0.5061 -0.2155 -0.0146499999999999 -0.075 -0.55065 0.8098 0.11135 -0.18555 -0.34185 -0.19315 -0.84625 0.00595000000000012 0.13475 0.9305 0.27875 -0.8288 0.16215 -0.93985 0.085 0.47885 -0.0181 -0.6341 -0.1256 -0.99325 -0.36095 0.12175 -0.36705 -0.99225 -0.0713499999999999 -0.67365 -0.5793 -0.6409 -0.37135 0.42405 -0.42185 0.28055 -0.5144 -0.74725 -0.0824999999999999 -0.19595 -0.18155 0.966 0.65095 -0.86435 -0.78085 -0.6077 0.89075 0.6983 0.7633 0.3489 0.54075 0.9144 0.7572 -0.6842 -0.27965 0.10595 -0.3732 0.14085 -0.0620499999999999 -0.24255 0.37745 0.70625 0.82125 -0.59985 0.3371 -0.5393 0.4421 -0.8355 0.23905 0.4759 0.827 0.61415 -0.2924 -0.00364999999999993 0.1857 0.0879000000000001 -0.4744 -0.7018 -0.19915 -0.4207 -0.3607 0.89175 0.91195 0.0641 0.0423 0.49785 0.2525 -0.66265 0.30465 -0.83005 -0.38755 -0.91505 0.08185 -0.5402 0.60775 -0.7521 0.2131 0.2334 -0.7566 -0.5348 0.46525 0.8045 -0.75835 -0.27895 -0.0116999999999999 0.67595 0.1092 0.15865 0.4555 -0.84855 0.4419 -0.3599 -0.86595 -0.24635 -0.2219 0.50765 0.6322 0.31295 0.8177 -0.8526 -0.72945 0.6879 -0.24885 0.38995 0.0546500000000001 0.6317 0.5693 0.72725 0.69665 -0.9346 -0.5608 -0.0260999999999999 0.82975 -0.0822499999999999 -0.4693 0.74035 -0.5315 -0.8149 -0.0233 -0.6297 -0.86535 -0.66705 0.35405 -0.63235 -0.4085 0.76365 -0.0783999999999999 -0.0849 0.93055 -0.97205 -0.56835 0.63225 -0.83405 -0.6093 -0.7217 0.3395 -0.0381999999999999 0.0943500000000002 -0.5901 0.24555 0.9973 -0.74165 -0.0721499999999999 -0.6751 0.67265 -0.73315 -0.0951
"YKL116C_sn847" 0.6129 -0.73435 -0.1788 0.6187 -0.1885 0.20005 0.00190000000000001 -0.0369499999999999 -0.1061 0.48745 0.9925 -0.63305 0.94535 -0.8714 0.6987 0.1855 -0.3752 0.5334 0.76905 0.0251000000000001 0.14265 0.6164 0.7614 0.2355 -0.88505 -0.58895 0.9952 -0.397 0.6527 0.329 0.59135 -0.47985 -0.04845 0.4957 0.0900000000000001 0.0825 0.5468 0.28275 -0.84655 -0.2007 0.87435 -0.8856 0.6623 -0.25135 0.46315 -0.6012 -0.28615 0.86465 -0.32155 -0.0309999999999999 0.08985 -0.40055 -0.3821 0.20595 -0.7595 -0.7857 0.57085 -0.9878 -0.24815 0.155 0.8477 -0.6619 0.80405 0.45345 -0.0198999999999999 0.239 0.24715 -0.9473 -0.89395 -0.6784 0.93235 0.7029 -0.5952 -0.31295 0.0092000000000001 0.13105 -0.987 0.58385 -0.0653999999999999 0.5788 -0.27635 -0.4438 -0.0532999999999999 -0.80405 0.8155 -0.25915 0.46655 0.66745 0.63135 0.7873 -0.63885 0.40715 0.40625 0.5599 0.22475 0.3234 -0.00459999999999994 0.67935 0.0622 0.12595 0.51655 0.2529 0.3108 0.17485 0.7784 0.7041 -0.263 0.88315 0.47665 -0.449 0.9833 -0.02425 -0.64225 0.20835 0.49845 -0.71575 0.5221 0.6768 0.0206999999999999 0.4097 -0.4118 -0.7152 -0.91535 0.2146 -0.79345 0.20935 -0.01945 0.4033 0.6816 -0.87225 0.4476 -0.5484 0.98705 -0.9889 0.0313000000000001 0.67175 0.45625 -0.98435 0.332 -0.6169 -0.81835 0.11905 0.2799 -0.89715 0.9333 0.7414 0.75195 0.89415 -0.0831999999999999 0.0982499999999999 -0.7839 0.19505 -0.14195 -0.5564 -0.2318 0.3425 -0.37275 0.81925 -0.40775 0.5063 -0.48255 0.2436 0.8515 -0.2556 0.767 0.0617000000000001 -0.71505 -0.90025 0.1716 -0.93295 0.4122 0.36555 -0.1997 0.50275 0.8688 -0.69855 -0.5005 -0.47415 0.1259 -0.47025 0.22845 -0.13855 -0.8986 0.3553 -0.6574 0.5825 -0.74655 0.86105 0.93535 -0.71145 0.7632 -0.76785 0.80765 0.0581500000000001 -0.2344 0.61615 0.77935 -0.58625 0.56295 -0.0448
