"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YOR306C_sn2243" -0.0452499999999999 -0.63135 -0.4504 0.45505 -0.5636 -0.8307 0.8908 -0.748 0.1874 -0.3446 0.9436 0.17605 -0.3126 0.7228 -0.8546 0.7516 0.80405 -0.4369 -0.0509499999999999 -0.0137999999999999 0.71385 0.8684 0.3961 -0.3682 0.4354 -0.52595 0.0629500000000001 0.991 0.3042 -0.22755 0.5246 0.80755 0.0723 0.9513 -0.874 0.31955 -0.8509 -0.9144 -0.6136 0.983 -0.3151 -0.4354 0.25585 0.60835 0.14895 -0.7663 0.7804 -0.3893 -0.8381 0.36985 0.54155 0.75575 0.35125 0.53275 -0.76 -0.46225 0.76255 -0.5049 -0.5557 0.0561 0.88195 0.00885000000000002 -0.36775 -0.29635 -0.76425 0.00365000000000015 -0.5266 0.0645500000000001 -0.88875 -0.9036 -0.72105 -0.00209999999999999 0.54225 0.13945 0.89115 0.4187 0.8312 0.0714000000000001 0.7368 0.6208 -0.5041 0.0698000000000001 -0.5407 -0.2438 0.24765 0.18385 0.39515 0.62015 -0.6771 -0.0327999999999999 0.63375 -0.90835 0.94615 0.44055 0.47765 -0.52105 0.0394000000000001 0.44355 0.33765 0.45425 -0.46855 -0.87515 0.45735 0.9569 -0.4276 0.154 -0.2996 0.7776 0.0510000000000002 0.2436 0.63775 0.12105 -4.99999999999945e-05 -0.64665 0.58075 -0.555 0.52115 -0.1055 -0.0312 -0.78255 0.24415 -0.3399 0.4048 -0.35925 0.89785 -0.0401999999999999 -0.10765 0.2312 -0.8528 -0.2577 0.8265 0.1851 -0.90735 0.3907 0.0951500000000001 0.5219 -0.79645 -0.3868 -0.57945 0.79855 0.93715 -0.6212 -0.17475 -0.80245 0.25135 0.63915 0.74235 -0.48815 -0.14385 -0.7065 0.3506 -0.27975 0.3973 0.86105 0.9181 -0.39745 -0.9549 0.00639999999999996 0.14775 -0.79655 0.95425 0.53605 0.3443 0.94185 0.56025 0.5894 -0.74335 -0.8488 -0.764 0.9604 0.8379 -0.72335 -0.0518999999999999 -0.5253 -0.28245 -0.7406 0.49015 0.1031 0.41575 0.7947 -0.252 0.92445 0.2844 -0.3825 -0.46225 -0.2029 0.4707 0.69905 0.7587 0.73615 0.4194 -0.8825 -0.9777 -0.16475 0.99215 -0.48505 -0.4151 0.57375 -0.7032 -0.8965
"YER089C_sn1341" -0.4607 0.6479 -0.6415 0.93755 -0.4263 0.3328 0.50795 0.27555 -0.2545 -0.8166 -0.39775 -0.0801499999999999 0.96145 0.96865 0.6196 0.4876 -0.96255 -0.58125 -0.7142 -0.8355 0.31305 0.668 -0.14885 -0.2454 0.73725 -0.7776 -0.65995 -0.92645 -0.8125 -0.78645 -0.76385 -0.25395 -0.61265 -0.9561 0.59675 0.33865 0.30785 -0.37365 0.36 0.89565 0.60035 -0.49985 0.9802 -0.3692 -0.20355 -0.3294 0.37915 0.79705 0.21165 -0.3321 -0.96125 0.6884 -0.9583 -0.2815 0.77205 -0.9603 0.67905 -0.5719 0.6055 0.29195 0.1945 0.43615 -0.66835 0.45565 -0.2067 0.8059 0.1623 -0.27955 0.38435 0.5414 -0.0965999999999999 0.5701 -0.0989 0.86315 -0.36025 0.36555 0.16885 -0.6417 0.7912 -0.4428 -0.9282 0.4037 0.7647 0.87545 -0.01825 0.30305 0.1099 0.7004 0.0301 0.6226 0.6293 -0.88675 0.7664 -0.17065 0.0932500000000001 0.511 -0.26305 -0.4092 -0.04565 0.54515 0.8084 0.5863 0.5334 0.4461 -0.9265 -0.05475 0.639 -0.42025 0.7269 -0.78625 0.1049 -0.57685 0.72705 0.0511000000000001 0.98435 0.8342 0.39095 0.14285 0.598 0.80585 0.5182 -0.3037 0.81765 -0.41745 -0.5564 -0.59285 -0.82275 -0.0857 -0.28545 0.5454 0.48005 -0.33095 -0.4822 0.76825 0.60315 -0.0862999999999999 0.9935 0.0567500000000001 -0.3915 0.17405 0.4666 -0.40375 -0.9436 -0.9361 0.20295 0.55535 0.1329 0.0139 -0.3217 -0.78845 -0.34295 0.0605500000000001 -0.75835 0.4035 0.09985 -0.1327 -0.0279999999999999 0.3377 0.2782 0.03315 0.0747500000000001 -0.51395 0.33755 0.2295 -0.42365 -0.93585 0.4098 0.43965 0.40485 0.2254 -0.87445 -0.32065 0.84395 -0.99665 0.0681 0.6539 0.57455 -0.7389 0.6506 0.7059 -0.0330499999999999 -0.1056 0.54345 0.63445 -0.61985 0.3397 -0.40725 0.69865 0.5893 0.0184500000000001 -0.8128 0.45345 0.06365 0.07125 0.21575 0.0289000000000001 0.41205 -0.3292 -0.1258 -0.9715
"YKL116C_sn847" -0.39815 -0.55945 0.9381 -0.5186 0.2769 0.44935 -0.5278 -0.11935 0.26225 -0.6834 0.9364 -0.87405 -0.48585 0.0922499999999999 -0.80105 -0.29925 -0.23015 0.7799 -0.0234 -0.62915 0.2798 0.5536 -0.74685 -0.9732 0.1258 0.61615 -0.0216499999999999 -0.4229 -0.5149 0.5365 0.13875 0.0128000000000001 -0.63475 -0.5174 0.78975 -0.5273 -0.28225 0.87665 -0.7096 -0.54795 -0.3855 -0.19525 -0.34115 0.41795 0.9978 0.3492 0.19005 -0.84565 -0.9573 0.6295 -0.35375 -0.45955 -0.5251 -0.82355 0.5082 -0.1655 -0.927 0.8467 -0.25215 -0.0744499999999999 -0.9501 0.6559 0.491 0.5109 0.3625 -0.8695 -0.34005 0.12715 -0.49645 -0.97705 -0.51605 0.83205 -0.41205 -0.45485 -0.0181 0.00395000000000012 -0.2345 -0.9485 0.51235 0.1574 -0.0858 0.92205 0.9741 -0.61535 -0.37925 0.85975 0.3338 0.2931 -0.3555 0.5525 -0.27765 0.57335 -0.6969 -0.7339 -0.55115 -0.82785 -0.2995 -0.11 -0.26915 -0.7882 -0.5537 0.87315 -0.2023 0.0819000000000001 0.183 0.71025 0.44095 -0.6693 -0.38355 0.53335 -0.8674 -0.3059 0.156 0.39585 -0.24685 0.46665 -0.7377 0.7194 -0.49395 0.7948 -0.7385 0.2593 0.0579499999999999 0.28135 -0.4702 -0.3204 -0.2141 -0.28725 0.2119 -0.4338 0.8355 0.0644500000000001 -0.0969 -0.41325 -0.75885 -0.8524 -0.62345 0.1018 0.6218 -0.1513 -0.27975 0.6465 -0.88045 -0.84905 0.36555 -0.58535 -0.42115 0.70245 0.5318 0.3389 -0.2308 -0.47885 0.47105 -0.20515 0.20445 0.87395 0.6285 0.4895 0.8866 -0.0438499999999999 0.8858 0.9729 0.31655 0.2173 -0.59065 -0.6096 0.8022 0.3468 0.73925 0.21875 0.2464 0.0735000000000001 0.0508 -0.13645 -0.18185 -0.22075 -0.4517 0.10245 -0.0734499999999999 -0.88205 0.0616000000000001 -0.42275 0.94585 0.01705 0.0269000000000001 -0.20385 -0.77465 0.8236 -0.6107 -0.88955 -0.0857 -0.26255 -0.89335 0.8323 0.22 0.8297 0.35165 -0.05565 -0.2815 0.8454
"YKL051W_sn2" -0.6784 0.9006 -0.9761 -0.1293 -0.42075 -0.6981 -0.6528 -0.2802 0.95355 0.2467 0.3818 -0.56985 0.99495 0.82235 0.245 0.06155 -0.4058 -0.66265 0.20495 -0.47925 0.0931 0.11465 0.47035 -0.37605 -0.41415 -0.3196 0.00190000000000001 -0.60085 0.5818 0.9652 -0.2679 0.2266 0.60555 0.67465 -0.93165 0.2666 -0.0338499999999999 0.4714 0.842 0.303 0.28505 -0.21585 0.3688 0.66385 0.4223 0.48085 0.441 0.83105 -0.7527 0.7785 0.5587 0.4521 0.71495 0.4325 0.93915 -0.53065 0.55755 0.94995 0.6582 0.5656 0.4196 -0.2178 0.0418000000000001 0.9065 0.3201 0.96775 0.3612 0.29135 0.16745 0.87185 -0.8583 0.50215 0.32465 -0.58455 0.84955 0.79495 0.787 0.79305 0.077 -0.9909 0.69955 0.6484 0.49685 -0.37455 -0.8788 -0.1237 -0.9702 0.04695 0.8818 0.7833 0.0972500000000001 0.1393 -0.9421 -0.9004 -0.32065 -0.66535 0.53825 -0.4757 -0.6009 0.9074 -0.15575 0.2564 0.17305 0.02485 -0.0882999999999999 0.4472 -0.3034 0.26195 -0.16645 0.39995 0.25035 0.532 0.53115 -0.8536 -0.86375 -0.39795 0.15 -0.2683 0.0580000000000001 -0.3338 0.4539 -0.0569999999999999 0.68075 -0.9631 0.79955 -0.7765 0.4852 0.5416 -0.5914 0.3531 -0.28115 0.89155 0.7599 0.78515 0.07795 0.7957 0.4777 0.2236 -0.72355 0.21045 0.6419 0.02305 -0.76505 -0.84085 0.17775 -0.0529999999999999 -0.34645 0.54365 -0.7398 0.97215 -0.6099 0.0406 0.31925 -0.20645 -0.97375 0.0660499999999999 -0.2404 0.2884 -0.9142 0.86995 0.3826 0.9481 -0.3704 -0.63745 -0.4156 -0.52865 0.456 -0.27895 -0.53435 -0.36485 -0.8028 -0.18715 0.7264 0.53285 -0.0794499999999999 0.6327 -0.23685 0.27465 -0.61255 -0.32505 -0.9348 -0.316 -0.3144 0.38335 -0.7474 -0.70855 0.3985 0.8218 0.06345 -0.8297 0.8864 -0.90015 0.19025 0.25995 0.9634 -0.0563499999999999 0.7708 -0.19285 -0.5995 -0.3832
"YLR160C_sn4285" -0.2569 -0.5541 0.60415 0.20365 0.90095 0.76965 -0.15175 -0.6221 -0.5388 0.1595 0.1386 0.23445 -0.05485 -0.0875499999999999 0.0184 0.99125 -0.61825 0.51535 -0.45415 0.1799 0.1202 0.4451 -0.47655 -0.00800000000000001 0.69225 -0.2029 0.96505 -0.16505 0.76345 0.3291 0.74275 0.64685 -0.61325 0.5806 0.7324 -0.93935 0.7205 -0.0361499999999999 -0.15095 -0.48095 0.77755 0.7154 0.06555 -0.00864999999999994 0.6608 0.3929 -0.0899 0.2485 -0.9074 -0.71235 0.53135 -0.24405 0.4756 0.73965 0.78385 0.88585 0.5474 -0.7619 -0.6334 -0.2982 -0.6486 -0.19615 0.10215 0.63095 0.64905 0.3387 0.1117 -0.40315 0.00649999999999995 -0.0363 -0.65275 -0.31105 -0.7157 -0.2722 -0.9946 -0.89555 -0.1874 -0.11275 0.78315 -0.4195 0.53235 0.65105 -0.91995 0.1239 0.7816 0.70975 -0.96345 0.28655 0.9105 0.34045 -0.7843 0.81705 -0.134 0.35025 -0.0487 0.936 -0.0409499999999999 -0.30115 -0.42515 0.8294 0.53625 -0.57895 0.16275 -0.8652 -0.10545 0.96975 0.8837 0.75295 -0.5784 0.40685 0.5969 -0.66885 -0.72755 0.7078 0.22955 0.61975 -0.89785 -0.43815 -0.9814 0.41785 0.58295 0.98075 0.9108 -0.84645 -0.41955 0.7195 0.70965 0.66895 0.1578 -0.97265 -0.7125 -0.50225 -0.73905 0.3077 -0.6581 -0.0213 0.3572 -0.85285 -0.32215 -0.85955 -0.85785 -0.338 0.4601 0.45105 0.4817 -0.95675 -0.7413 -0.23345 0.8309 0.06925 0.6025 0.67025 -0.48725 -0.86235 0.1218 -0.344 0.76145 -0.55255 0.68875 -0.9277 -0.37485 -0.47915 -0.49575 0.25535 0.5038 0.90855 0.69575 0.3973 -0.72705 0.4156 -0.61515 0.5919 -0.8149 -0.1644 0.1089 0.71635 -0.4533 -0.1282 0.90225 -0.64915 0.4788 0.4708 0.45195 -0.2493 -0.50005 -0.00984999999999991 0.328 -0.78845 -0.9004 0.6614 -0.1357 0.1774 0.88995 0.5862 -0.61375 0.5353 -0.6426 -0.1171 0.22235 0.6607
"YHR160C_sn377" 0.5156 0.5597 -0.92615 0.73995 -0.6172 -0.5475 0.38515 0.55085 0.2871 0.60025 0.8087 -0.5009 0.3877 -0.6502 -0.3301 -0.448 -0.28815 0.8532 -0.553 -0.9624 0.74505 0.5723 -0.0657 -0.721 0.3349 -0.01835 -0.2425 -0.00539999999999996 -0.0521499999999999 0.1292 0.33975 -0.37565 -0.8604 0.25615 0.2176 -0.4111 0.3208 0.1142 -0.61615 -0.2955 -0.76925 -0.68735 0.91735 -0.7636 -0.58895 0.91905 0.19755 -0.3499 0.52705 -0.14815 -0.62995 0.12655 0.714 0.48005 0.21315 -0.9211 0.41855 0.75775 0.8887 0.9014 0.7107 0.0833000000000002 -0.073 0.4953 0.1562 0.90065 0.4199 0.28465 0.9142 0.31445 -0.9708 0.8472 -0.8629 -0.30085 0.17485 0.16885 -0.0957 -0.1893 0.72355 -0.63375 -0.9319 -0.5019 -0.39145 0.14785 0.59295 0.76825 -0.6557 0.36535 -0.5662 -0.6876 0.2707 0.6008 0.48545 0.2515 -0.3022 0.10865 0.88855 -0.0426 -0.2918 0.8789 -0.94325 -0.8477 0.90465 0.3775 -0.0809 -0.09485 -0.2569 -0.0620499999999999 0.4107 -0.18475 -0.7072 0.2034 -0.8004 0.3335 -0.5512 -0.922 -0.5607 -0.55875 0.93185 -0.1159 -0.35635 -0.6966 0.47435 -0.4111 0.0807 -0.9868 0.89605 0.000350000000000072 -0.9102 0.98565 -0.1634 -0.85425 -0.7273 -0.41875 0.4556 0.16355 0.3542 0.00439999999999996 0.1423 0.62485 -0.77705 -0.75275 0.14435 -0.1296 0.9437 -0.75165 0.5849 0.8805 0.78455 0.01515 0.36525 -0.146 0.93655 -0.4993 0.0145999999999999 -0.491 -0.9272 -0.9927 -0.1456 -0.6803 -0.81495 0.53835 -0.7206 0.00260000000000016 -0.126 0.7553 -0.786 -0.976 0.9499 0.22595 0.27595 -0.578 0.94615 -0.6136 0.47085 0.2082 -0.8931 0.3004 -0.41535 0.36665 0.5397 -0.7255 0.0315000000000001 0.19965 -0.29125 0.7623 -0.12965 0.3293 -0.705 -0.9106 -0.43015 0.83005 0.70045 0.00209999999999999 -0.43115 -0.32815 0.0458000000000001 0.01955 -0.7126 -0.44055
"YDL245C_sn2354" -0.6237 0.38355 0.0878000000000001 0.8992 0.0926 0.40825 -0.9453 0.66615 0.61475 0.9737 -0.03925 -0.9602 0.2379 -0.27505 0.89955 -0.0308999999999999 0.5043 0.11415 0.9809 -0.7768 -0.846 0.16945 0.2675 -0.4615 -0.68785 -0.4627 -0.79475 -0.44075 0.70155 -0.844 0.5809 -0.191 -0.1143 0.2042 0.093 -0.8782 0.87465 0.15565 0.72015 -0.20275 0.81005 0.66715 0.34055 -0.6865 -0.53375 -0.76 0.663 -0.11815 0.78955 -0.12745 -0.88445 0.6357 -0.59585 -0.5891 0.10535 0.50815 -0.9544 -0.4576 -0.74725 0.5001 -0.82605 -0.26265 -0.93825 -0.72755 0.4706 0.60635 0.25795 0.085 0.5063 -0.7318 0.52875 0.8414 0.7724 -0.8906 0.4851 0.41095 -0.5493 -0.6234 0.65555 -0.7701 -0.1834 -0.62605 -0.12425 0.31325 -0.2701 0.8112 0.46585 -0.2823 -0.8322 0.81315 -0.8071 0.67385 -0.84945 -0.94895 0.5147 -0.28385 0.1934 0.8355 -0.0915499999999999 -0.1592 0.2691 0.9197 -0.95255 0.435 0.52125 -0.53065 0.119 -0.9729 0.4052 0.452 0.6813 -0.29045 0.54725 -0.90445 0.1121 -0.73425 -0.3272 0.36065 -0.19755 -0.42905 -0.809 0.0226 -0.73525 -0.759 -0.6003 -0.653 -0.46115 0.5464 0.6991 0.0468500000000001 -0.90315 -0.9895 -0.47365 -0.2925 0.31255 -0.3268 0.2361 -0.41845 -0.9652 -0.74555 -0.7473 0.6696 -0.361 -0.8292 -0.48475 -0.8905 0.46575 0.0586500000000001 -0.1138 0.0400500000000001 0.1167 -0.639 0.36805 0.9423 0.7496 0.60505 0.1028 0.5011 -0.1137 -0.109 0.2397 0.25 -0.2345 0.4038 -0.52485 -0.99915 0.46285 -0.9782 0.0305500000000001 0.54905 0.9839 0.5142 -0.27925 0.49555 -0.95595 -0.51265 0.85215 0.78525 -0.00479999999999992 0.31745 0.0650500000000001 0.1794 0.8587 0.16735 0.085 -0.9058 0.2093 0.72295 0.42095 -0.26925 0.4827 0.7249 0.5304 0.22575 0.40265 -0.95175 0.4142 -0.80025 0.1953 -0.84595
"YAL017W_sn2937" 0.9608 0.8536 0.7717 -0.14065 -0.69195 0.33955 -0.30465 0.96605 -0.7517 -0.24595 0.55935 0.35365 0.5906 0.2014 -0.8213 0.14035 0.4699 -0.9043 -0.7324 -0.3557 -0.76075 -0.09065 -0.60755 -0.85085 0.7839 -0.0168999999999999 -0.3392 -0.6196 -0.0715 -0.7038 0.8284 0.72395 0.1358 0.82175 -0.60425 0.31365 -0.64605 0.75055 0.5722 -0.8664 -0.73655 -0.57805 0.5216 0.3649 0.7972 0.14825 -0.9586 -0.4342 0.24485 0.92565 -0.4986 -0.09975 0.19515 0.5683 -0.1373 0.67615 0.31695 -0.2535 0.14785 -0.43 -0.33155 -0.85085 0.4 -0.1288 -0.34905 -0.6511 -0.3764 0.76365 0.46555 0.15695 0.8193 -0.1959 -0.94645 -0.18455 0.2979 0.09575 0.6591 0.69475 -0.12745 -0.8766 0.1265 0.52155 0.89905 0.55485 -0.79195 0.9539 -0.13435 -0.5633 0.20125 -0.846 0.6272 -0.75045 0.26455 -0.928 -0.2713 0.4335 -0.53045 0.3511 0.28385 -0.51285 -0.394 -0.2114 -0.3567 -0.45575 0.3918 0.6211 -0.24155 -0.59395 -0.2794 -0.5564 -0.8911 0.988 -0.222 0.29885 -0.82915 -0.9267 -0.5688 -0.78495 -0.31445 0.0704 0.3432 -0.85385 0.15665 0.53025 -0.7487 -0.81905 0.6022 0.5193 -0.8683 -0.5313 -0.44815 -0.64545 0.4212 0.9117 -0.74965 0.9247 0.6906 -0.59355 -0.79115 0.21165 -0.86675 0.9166 -0.0460499999999999 -0.04055 0.1165 -0.5214 0.7137 -0.7535 0.5549 -0.7954 0.05915 -0.67515 0.4868 -0.40315 -0.74605 -0.44255 -0.61295 0.7302 0.84545 0.2492 -0.95145 0.19015 0.1817 0.0479000000000001 0.648 -0.7591 0.1026 0.0605500000000001 -0.8215 0.09175 0.78605 -0.96305 -0.74195 -0.4418 0.87455 0.2693 -0.0297999999999999 -0.2033 -0.8133 -0.15555 0.0696000000000001 -0.0871 0.6245 -0.4905 -0.9635 -0.38805 -0.0340499999999999 -0.80265 0.69525 0.42995 0.56705 -0.85535 -0.1395 -0.32765 0.17265 -0.83715 -0.40495 0.2325 -0.8303 0.1456
"YER169W_y12748" -0.6369 -0.91735 -0.0814499999999999 0.83565 -0.7622 0.93845 -0.2755 -0.0139999999999999 0.575 -0.91435 0.8761 0.46295 -0.8374 -0.4655 0.37265 -0.36595 0.00914999999999999 0.14525 -0.8479 -0.49215 -0.20225 -0.1855 -0.1332 0.4095 -0.22395 0.7056 0.4504 0.4723 -0.5223 0.1776 0.2846 0.90335 0.0964500000000001 0.57165 -0.49035 -0.13295 0.48625 -0.12295 -0.3019 -0.3702 -0.1194 0.9137 -0.1757 -0.73585 -0.80655 -0.4873 -0.9661 -0.0172 -0.3942 -0.55485 0.93275 -0.54445 -0.64255 0.79015 -0.62425 0.8348 0.12015 0.3817 -0.31895 -0.8078 -0.39475 0.5927 0.7547 0.62505 -0.8682 0.50335 0.65615 -0.35565 -0.83795 0.80065 -0.7619 0.66555 0.7637 0.94315 0.12705 -0.39095 -0.76645 -0.5413 0.1121 0.9119 0.6577 -0.9717 -0.0752499999999999 0.28265 0.0468 0.42185 -0.8874 -0.3958 -0.99745 -0.9894 -0.32075 -0.99225 -0.9934 0.5469 0.694 -0.3397 0.8192 -0.4078 -0.9658 0.59645 -0.79385 0.54245 0.4245 0.2091 -0.7841 0.80275 -0.1135 -0.3756 -0.56285 0.31625 0.6449 -0.79985 -0.25375 0.0138 -0.14275 0.29755 0.2926 -0.4248 -0.78135 0.6929 -0.69465 0.65815 0.85575 -0.12225 0.8762 -0.2844 -0.427 0.0972 0.3383 0.1968 0.85745 0.43595 0.24715 0.3887 -0.39435 -0.72825 -0.3847 -0.49185 -0.8823 -0.3395 0.80365 0.26175 0.97375 0.7544 -0.46845 0.8711 -0.7577 -0.4079 0.5635 -0.76145 -0.4274 -0.28435 -0.1786 0.89405 0.78705 -0.78315 0.0279 -0.48535 0.98855 0.15715 -0.3506 -0.331 -0.0371499999999999 0.71075 -0.20145 -0.0939 0.61825 -0.41695 0.34565 -0.35755 -0.8566 0.08325 -0.9412 0.20595 0.89385 -0.75405 -0.6589 -0.82865 -0.4536 0.80825 0.02505 0.0733000000000001 -0.15385 -0.52395 -0.7966 -0.558 0.1663 -0.08305 0.3925 -0.5187 0.67535 0.5704 0.3491 -0.26625 0.5213 -0.58195 0.3673 -0.77235 -0.1341 0.8979
"YGL083W_sn37" 0.3582 0.9248 0.38025 0.6913 0.57285 -0.82745 0.4777 -0.72665 -0.15905 0.36705 0.73815 0.57065 -0.1341 -0.2433 -0.4354 0.5167 -0.971 -0.84335 -0.68915 -0.82885 0.4247 -0.90715 0.0256000000000001 -0.6911 0.9056 -0.80715 0.3274 -0.2781 -0.85385 -0.3344 0.2068 0.0545 0.0562 -0.94685 0.0931 0.56275 0.98315 -0.43095 -0.5357 0.266 -0.44275 0.7715 -0.56125 0.2893 0.728 0.293 -0.7762 -0.3339 -0.63505 0.72 0.2008 0.6048 -0.1688 -0.7724 -0.9416 0.0416000000000001 0.476 -0.7365 -0.5019 -0.91375 0.35105 0.7297 -0.97465 0.80765 -0.4003 0.39705 0.2776 -0.47475 -0.26945 -0.0753499999999999 -0.5649 -0.2876 0.70595 0.89085 0.1608 -0.31485 0.77015 0.3005 0.77715 0.8355 0.48155 -0.75115 0.301 0.20025 -0.19825 -0.38695 0.01725 -0.47345 -0.05945 -0.44655 -0.0983499999999999 0.195 0.65915 0.59175 0.2276 -0.38155 -0.6623 0.3883 -0.7242 -0.4511 -0.19455 -0.68905 -0.5956 -0.9232 -0.6583 -0.4729 0.53965 -0.59295 -0.04365 -0.66965 0.69755 0.06535 0.39155 -0.2548 -0.12475 0.35905 -0.6205 0.8467 0.0643500000000001 -0.7392 -0.9029 -0.58955 -0.5231 0.39285 0.06155 -0.14365 0.08995 0.23955 0.39415 0.3063 -0.9903 -0.749 0.845 -0.82745 -0.5464 0.1843 0.51905 -0.25505 0.75285 -0.6201 -0.8876 -0.83315 0.15195 -0.3616 -0.40695 -0.5016 0.64295 -0.63145 0.96685 -0.56275 -0.42155 -0.9076 -0.0154 0.7495 -0.58605 0.60145 -0.7833 -0.10995 -0.8792 0.7993 0.4624 0.8224 0.15565 -0.6986 0.21965 -0.5042 -0.7398 -0.1029 -0.2474 -0.461 -0.3561 0.99425 0.212 0.5465 0.4518 0.6083 0.89165 -0.3319 0.43725 -0.98665 0.52945 0.66915 -0.0671999999999999 -0.6262 -0.3215 -0.2433 -0.41615 0.5445 0.29505 -0.30455 -0.8052 0.31105 -0.69335 0.66915 0.89735 0.32695 0.16985 0.2587 -0.33185 0.3946
